id_inserm;Geo_X;Geo_Y
9050963;618471;2433705
9050968;576940;2447488
9050971;613936;2429795
9050974;603511;2435465
9050975;617056;2430067
9050976;607188;2438440
9050982;597240;2428249
9050995;609197;2401965
9051000;604396;2434374
9051007;574131;2425609
9051008;598943;2426214
9051010;572015;2424899
9051017;605372;2430081
9051030;575519;2419349
9051033;627346;2430256
9051036;599488;2428921
9051040;607726;2428048
9051042;586923;2433231
9051057;605957;2411706
9051062;611569;2421026
9051067;572552;2442013
9051072;589904;2440680
9051074;608081;2403233
9051077;613492;2412531
9051084;574551;2420402
9051090;610158;2436504
9051091;617775;2421551
9051093;573210;2421653
9051095;582807;2430061
9051100;653724;2440169
9051103;601422;2420719
9051109;606651;2422126
9051118;565002;2420267
9051122;599655;2427625
9051123;609076;2430831
9051124;596724;2433881
9051126;608299;2411748
9051136;573883;2419135
9051139;602641;2441698
9051140;603044;2429939
9051142;587877;2438659
9051155;613751;2412333
9051156;601634;2433106
9051157;625102;2419774
9051168;588884;2430410
9051170;589333;2433385
9051173;592251;2437409
9051186;594117;2426940
9051197;602730;2428795
9051199;604493;2414756
9051209;593600;2426001
9051212;581844;2450912
9051234;602112;2458326
9051236;588517;2410650
9051246;572112;2419016
9051250;593109;2439426
9051253;598105;2422223
9051260;588637;2434913
9051263;624245;2396870
9051264;602042;2424662
9051266;618677;2431181
9051270;596819;2437022
9051271;610512;2429707
9051282;596800;2440470
9051290;614961;2434444
9051292;593216;2427481
9051308;642421;2439480
9051313;596626;2434264
9051315;586047;2442873
9051317;576175;2418913
9051318;595218;2436034
9051319;586008;2381196
9051325;599316;2433720
9051326;613423;2426788
9051340;667386;2386894
9051342;605532;2434643
9051345;614444;2435053
9051346;615509;2433935
9051352;609284;2415168
9051354;575667;2391992
9051355;598686;2404803
9051357;585751;2438117
9051366;615813;2426005
9051368;593103;2426703
9051371;606767;2436411
9051377;612689;2417065
9051380;640444;2401402
9051381;610275;2429823
9051382;628860;2367425
9051384;608035;2450318
9051406;600174;2408620
9051409;603889;2421701
9051410;610157;2436494
9051413;609966;2432054
9051416;602825;2439895
9051417;604162;2426488
9051418;578192;2419758
9051420;607418;2428961
9051436;576857;2389608
9051440;605862;2445026
9051443;603290;2391847
9051455;610456;2412451
9051457;597773;2416766
9051459;619710;2427005
9051479;598427;2410118
9051482;601575;2431384
9051490;608262;2430122
9051491;558395;2452779
9051498;616350;2423040
9051510;591102;2390737
9051511;596056;2418894
9051514;589476;2438390
9051518;606887;2410170
9051520;604962;2427986
9051522;598441;2421312
9051534;597997;2433274
9051540;599758;2433998
9051543;601679;2424077
9051547;578067;2438200
9051551;579527;2427745
9051552;621113;2431148
9051555;564733;2440268
9051558;597786;2434297
9051561;580056;2439731
9051568;608311;2436750
9051569;605862;2445026
9051575;605404;2403695
9051578;624221;2428285
9051579;588737;2417135
9051581;604741;2441086
9051585;621211;2432380
9051604;586536;2432670
9051605;604743;2405572
9051608;585370;2422069
9051611;595171;2443581
9051616;597027;2415029
9051618;559389;2462063
9051621;596008;2427407
9051622;606163;2426650
9051635;606906;2430558
9051646;569563;2435293
9051649;614983;2424400
9051652;601815;2431953
9051655;606244;2407215
9051659;608154;2435155
9051665;613497;2439359
9051668;639804;2411852
9051680;595816;2429388
9051681;581682;2433218
9051682;590850;2447207
9051688;593027;2438791
9051689;618505;2439936
9051702;602663;2424651
9051710;571122;2426066
9051731;610674;2424183
9051738;606529;2424065
9051743;581697;2386866
9051745;598861;2432660
9051748;586027;2408316
9051755;606133;2429506
9051763;590765;2438125
9051766;593794;2431100
9051768;541167;2444094
9051770;609508;2422776
9051774;599322;2433963
9051776;584169;2425041
9051778;594228;2420595
9051780;602420;2428863
9051797;630560;2415690
9051798;643347;2409722
9051812;586974;2436477
9051818;663402;2401645
9051823;602051;2429148
9051831;603940;2439575
9051835;615833;2391899
9051841;626147;2431292
9051843;614470;2408050
9051845;600037;2426766
9051846;633586;2389919
9051862;610345;2411770
9051863;604221;2430705
9051870;611114;2410245
9051874;611033;2433716
9051879;612840;2425976
9051882;621239;2393067
9051885;597275;2431384
9051887;586532;2426557
9051888;612671;2410365
9051895;600390;2433021
9051905;601533;2430023
9051909;600835;2431474
9051916;587457;2408797
9051919;603070;2436664
9051934;590054;2430136
9051946;574131;2420501
9051950;594608;2432109
9051955;603120;2436418
9051957;576725;2448419
9051965;579348;2416447
9051966;584786;2423863
9051973;598021;2416406
9051978;641042;2427650
9051979;627527;2367310
9051982;614503;2423100
9051988;584979;2436291
9051991;628692;2431688
9051995;599963;2437420
9052005;604450;2435061
9052008;612496;2421801
9052010;622657;2422383
9052014;591331;2436692
9052018;592454;2431021
9052027;599254;2427655
9052028;613041;2431941
9052029;603847;2423446
9052030;582606;2449854
9052035;611161;2431538
9052043;592960;2431548
9052045;604731;2419265
9052051;575348;2425047
9052055;591926;2414625
9052056;605216;2418657
9052062;605334;2416954
9052064;622357;2427950
9052066;603089;2432968
9052067;599237;2425625
9052078;576515;2423256
9052083;583469;2445089
9052084;612437;2449904
9052089;626679;2360859
9052092;608337;2435888
9052093;593797;2432450
9052094;612078;2399882
9052098;615402;2455779
9052099;579782;2432600
9052106;592262;2442573
9052108;582015;2431318
9052114;620940;2442945
9052115;610389;2447770
9052117;620021;2410505
9052120;588687;2383000
9052133;604264;2406342
9052134;602117;2425114
9052144;602170;2421375
9052145;;
9052149;591856;2440724
9052150;590776;2446004
9052154;619534;2431289
9052159;605409;2427246
9052162;599750;2421318
9052164;615506;2437039
9052166;615992;2400492
9052176;609050;2424250
9052177;606696;2406850
9052183;592074;2412347
9052186;622295;2421935
9052190;623699;2421211
9052196;597745;2427401
9052199;593852;2436637
9052200;599253;2427896
9052211;582966;2432560
9052221;619567;2415546
9052226;609111;2437835
9052231;594636;2431689
9052232;605179;2417697
9052235;576758;2448291
9052239;601365;2426487
9052240;622741;2394256
9052245;600666;2416446
9052248;572702;2442793
9052249;617219;2427918
9052259;588526;2431114
9052264;603344;2410388
9052265;594424;2404574
9052273;604942;2421632
9052279;600601;2425075
9052283;600919;2437625
9052289;622154;2430552
9052290;571892;2419062
9052299;602951;2445488
9052305;605370;2432895
9052306;627554;2436457
9052308;612758;2437396
9052313;607691;2435997
9052320;625148;2394149
9052325;603052;2425275
9052326;597636;2421774
9052330;614533;2437764
9052334;602522;2441029
9052337;586169;2423141
9052339;604535;2416817
9052343;603209;2437153
9052352;625414;2386830
9052354;596639;2408749
9052360;633113;2427879
9052363;596453;2419987
9052366;600986;2431374
9052371;604112;2421137
9052390;598099;2420596
9052395;590194;2430027
9052396;609372;2399927
9052404;609917;2412106
9052408;620159;2422941
9052410;576495;2449287
9052433;571450;2425786
9052434;590361;2431203
9052437;591832;2438576
9052443;604331;2427402
9052446;592126;2438763
9052451;584372;2422387
9052460;633025;2428547
9052471;599338;2420177
9052476;600619;2407108
9052480;610381;2426618
9052490;582798;2413195
9052495;634191;2448855
9052505;598772;2426280
9052510;618753;2431353
9052513;589006;2453067
9052523;587651;2450852
9052528;609176;2449295
9052540;583264;2405486
9052542;635658;2445739
9052546;606758;2422620
9052556;607346;2416552
9052560;608584;2422949
9052568;610437;2435172
9052570;563503;2391099
9052573;611063;2403875
9052582;579228;2391016
9052584;596043;2429697
9052586;602002;2424622
9052587;601255;2438082
9052591;593821;2423430
9052599;598573;2431274
9052615;590740;2423710
9052617;611929;2430862
9052622;602073;2425640
9052624;595082;2427245
9052630;615812;2423285
9052633;645957;2377868
9052637;576983;2422283
9052641;591619;2431112
9052652;593114;2426209
9052662;591012;2433162
9052664;587273;2438630
9052668;597958;2421828
9052674;593952;2412336
9052676;612133;2428446
9052682;604877;2433809
9052686;617741;2432313
9052688;609380;2435540
9052692;590137;2441435
9052707;623164;2427341
9052718;597594;2411083
9052724;586695;2427106
9052728;577614;2438508
9052733;671548;2396283
9052736;606910;2430558
9052739;595969;2432063
9052758;590166;2438450
9052761;603062;2445532
9052764;605986;2432797
9052769;608934;2429386
9052771;619185;2365048
9052776;642059;2439564
9052781;650451;2442615
9052790;596403;2422386
9052791;582299;2430265
9052793;593356;2431465
9052799;617573;2432932
9052802;603463;2430002
9052809;583695;2429196
9052813;612296;2438402
9052823;642800;2439511
9052843;588716;2421994
9052844;611067;2432142
9052846;603030;2459167
9052854;615061;2434368
9052869;591868;2430637
9052870;599049;2431371
9052877;601174;2426436
9052883;571525;2429791
9052889;607331;2441849
9052893;604407;2409434
9052897;604135;2427539
9052905;601579;2438058
9052907;612057;2449995
9052925;606045;2429560
9052926;606851;2429887
9052929;586471;2437674
9052931;597463;2428796
9052933;601159;2432452
9052934;589689;2444703
9052936;597287;2421035
9052937;600680;2423124
9052938;600893;2411344
9052941;574289;2412107
9052945;597127;2425801
9052948;622760;2430005
9052950;600858;2431022
9052962;645817;2377842
9052963;598411;2411691
9052964;584383;2422564
9052970;601696;2432140
9052976;604149;2406472
9052981;619641;2403266
9052990;602037;2420840
9052992;582988;2410855
9052993;601087;2429361
9052999;594096;2424365
9053000;560800;2443027
9053001;596270;2460386
9053005;596342;2437232
9053017;604187;2433758
9053021;584856;2423566
9053028;620639;2396514
9053041;597535;2429796
9053056;624308;2453829
9053058;581904;2451580
9053065;612333;2454650
9053067;562220;2443889
9053073;601457;2426317
9053076;604754;2445688
9053077;617779;2428217
9053081;597209;2427933
9053090;626540;2361444
9053093;616186;2432198
9053096;595485;2435276
9053099;596679;2432677
9053100;606168;2435428
9053101;600748;2433864
9053106;597616;2404865
9053109;592923;2397913
9053112;600422;2410595
9053124;558383;2403266
9053125;623210;2394520
9053135;641525;2439578
9053139;604911;2428435
9053143;629461;2379679
9053147;576002;2420130
9053151;603858;2433842
9053155;607212;2435431
9053158;591316;2429956
9053160;570285;2397050
9053163;596804;2404892
9053173;583875;2426318
9053179;593507;2438327
9053183;609415;2434677
9053190;608536;2423306
9053194;593216;2427481
9053203;619786;2431631
9053210;601953;2422133
9053223;598689;2404656
9053234;596247;2425505
9053235;600627;2424904
9053244;610313;2418822
9053247;598372;2440998
9053249;598747;2419710
9053254;602788;2442423
9053256;601511;2429719
9053257;597625;2416071
9053258;592898;2424566
9053259;630672;2392534
9053262;596526;2427826
9053264;609121;2448494
9053267;585262;2439736
9053271;597528;2426418
9053281;608883;2427534
9053289;596210;2433167
9053291;568341;2445840
9053292;579734;2411067
9053293;596186;2433428
9053295;598959;2419070
9053319;597244;2432298
9053325;596742;2432845
9053326;590482;2424876
9053329;624438;2426425
9053333;588337;2443049
9053338;599781;2421172
9053340;604729;2415601
9053341;608319;2437842
9053344;596989;2435495
9053345;598530;2426825
9053346;602180;2419232
9053347;612887;2410271
9053352;602677;2437832
9053355;615018;2425535
9053371;579355;2396172
9053375;584566;2424231
9053376;606744;2429540
9053378;594120;2441559
9053382;611781;2402213
9053385;607939;2421409
9053388;593399;2424375
9053390;594542;2426694
9053415;601967;2431418
9053421;584602;2424342
9053422;598590;2433027
9053425;603208;2427472
9053437;593355;2423392
9053442;616725;2421823
9053455;571403;2417420
9053457;594332;2443638
9053461;594621;2399676
9053463;586505;2447358
9053466;602276;2432175
9053467;581244;2448103
9053478;598436;2440188
9053481;604110;2441709
9053485;585442;2446295
9053486;603428;2436685
9053490;598317;2421084
9053500;599082;2421235
9053505;601605;2426280
9053507;601019;2404794
9053509;618237;2403213
9053514;603525;2428559
9053525;627354;2386416
9053529;603737;2427230
9053539;589616;2438150
9053546;603461;2430187
9053551;596732;2420700
9053558;607834;2435937
9053560;583809;2395290
9053561;629733;2415657
9053566;624793;2394666
9053575;599450;2439796
9053591;607212;2429569
9053597;605963;2424936
9053599;596801;2426459
9053600;619595;2437958
9053601;611546;2434488
9053605;576329;2426189
9053608;605717;2424737
9053617;601282;2438468
9053620;555137;2441300
9053626;580336;2443419
9053632;596854;2417330
9053635;622726;2394793
9053642;609253;2424001
9053650;616191;2431014
9053655;609878;2438001
9053658;634501;2376942
9053662;600795;2392653
9053663;609476;2413706
9053666;572268;2443546
9053669;604208;2420288
9053670;596752;2422612
9053673;594683;2415008
9053679;599379;2433188
9053694;598230;2433572
9053696;603329;2428440
9053702;596594;2430195
9053726;610020;2448166
9053746;577254;2453199
9053752;593124;2432004
9053753;589111;2438534
9053755;604339;2441404
9053759;581716;2430340
9053760;564766;2440063
9053762;615017;2419295
9053763;599915;2403713
9053771;584286;2444656
9053779;599074;2427444
9053780;585989;2382438
9053785;614799;2413462
9053786;626333;2438810
9053788;608032;2427807
9053798;635865;2377610
9053799;553467;2444153
9053808;619608;2433745
9053819;602665;2441702
9053833;599091;2420894
9053837;587364;2431077
9053845;602483;2423213
9053846;574086;2424974
9053857;614519;2429630
9053859;609177;2402766
9053861;610875;2433944
9053866;605554;2432754
9053889;634332;2448907
9053890;642359;2439203
9053896;593347;2437887
9053900;599054;2418790
9053902;595087;2437106
9053906;592932;2431860
9053919;604124;2435194
9053926;598829;2411662
9053927;595470;2436849
9053933;598523;2427701
9053939;592752;2435709
9053947;605139;2429598
9053952;604736;2436146
9053953;594006;2415462
9053954;590107;2452808
9053955;574258;2420745
9053956;604528;2442289
9053959;605611;2403788
9053963;607180;2436768
9053967;605711;2419167
9053972;595963;2433090
9053975;591783;2431020
9053977;596167;2433109
9053992;628330;2430692
9054007;594867;2429077
9054010;582335;2433084
9054017;591637;2424746
9054036;593926;2434964
9054039;601124;2437136
9054043;606894;2403836
9054044;599921;2435020
9054045;607109;2434760
9054047;610751;2427915
9054051;616192;2412198
9054055;598989;2439403
9054059;599603;2410493
9054063;609841;2419233
9054068;608559;2428229
9054070;609313;2411580
9054071;578155;2441673
9054083;607471;2421872
9054085;593971;2426050
9054100;572730;2425284
9054108;592047;2404589
9054112;612755;2449903
9054113;600923;2425110
9054122;611415;2439060
9054124;588436;2435022
9054136;611205;2432947
9054139;575761;2402786
9054144;594082;2415614
9054145;606295;2432953
9054146;590707;2436709
9054148;605953;2408941
9054159;609669;2428258
9054169;609063;2419231
9054175;588976;2431915
9054179;607756;2428865
9054180;598744;2443257
9054181;627263;2431157
9054182;599890;2426027
9054187;608481;2400878
9054192;596044;2426572
9054198;603999;2430652
9054202;572930;2420109
9054213;597015;2443548
9054224;601245;2426995
9054228;584974;2411560
9054231;615569;2439858
9054234;645081;2420016
9054235;613343;2436036
9054239;602100;2430294
9054243;596748;2428740
9054245;608131;2430382
9054252;622718;2422078
9054260;636573;2433338
9054261;621519;2426431
9054266;589647;2438782
9054268;602713;2428986
9054273;599730;2436932
9054278;553588;2444212
9054283;602880;2431908
9054288;600050;2431649
9054289;604711;2442212
9054294;584662;2431816
9054295;587448;2382791
9054298;562999;2386790
9054304;632890;2378399
9054309;598508;2444485
9054313;601321;2410171
9054316;604712;2405908
9054320;600390;2433021
9054331;590812;2448748
9054339;593702;2432880
9054340;595578;2432946
9054343;589505;2436792
9054348;595957;2440420
9054350;611805;2433207
9054365;588991;2409542
9054369;598849;2426207
9054371;616304;2432753
9054373;599265;2428080
9054374;599167;2418261
9054375;554224;2443450
9054378;607097;2396436
9054380;629567;2415336
9054386;578798;2420800
9054391;595304;2427922
9054396;594932;2433481
9054401;607562;2429003
9054405;626193;2451302
9054426;597052;2424380
9054427;601968;2429461
9054438;612414;2415894
9054445;598359;2425205
9054452;596898;2410778
9054456;623199;2422072
9054467;604262;2430369
9054469;604090;2430500
9054475;619602;2437817
9054476;596616;2432627
9054480;576576;2441793
9054482;592412;2457015
9054484;599350;2444297
9054487;593419;2426978
9054489;606092;2459363
9054494;595032;2432701
9054500;625504;2394773
9054502;602082;2420337
9054503;593836;2435686
9054504;563710;2443435
9054506;611294;2427316
9054508;602347;2431202
9054520;602523;2441933
9054530;606860;2420594
9054540;624834;2418698
9054543;603244;2435813
9054547;548011;2441274
9054557;599157;2447163
9054562;569646;2446230
9054566;597378;2423430
9054570;610197;2433996
9054582;627357;2363314
9054583;599849;2425731
9054586;602709;2440817
9054592;612621;2454927
9054596;596059;2432266
9054602;601671;2426300
9054610;599017;2431710
9054612;610360;2424623
9054613;548111;2432882
9054615;560033;2443224
9054620;603095;2427600
9054622;595148;2417440
9054624;598874;2408369
9054638;595105;2417238
9054641;597611;2405313
9054649;603081;2431932
9054653;593114;2431876
9054662;599913;2450314
9054663;608417;2427771
9054669;590357;2431297
9054677;588692;2442931
9054679;598365;2431903
9054680;571475;2417544
9054686;597544;2423963
9054693;604273;2440761
9054694;608543;2434268
9054705;598968;2415587
9054709;594843;2436886
9054723;607081;2428182
9054725;568843;2429262
9054727;617001;2406746
9054733;598610;2426061
9054734;592354;2435468
9054739;621811;2426512
9054744;627832;2431161
9054746;602112;2431475
9054751;578507;2423507
9054752;596734;2437123
9054757;619785;2421413
9054766;621606;2430501
9054776;569459;2442159
9054782;658091;2436912
9054786;605725;2417268
9054792;598192;2433316
9054793;616608;2430116
9054795;574671;2443925
9054801;560201;2442882
9054805;632456;2354379
9054809;607339;2404471
9054813;597723;2435487
9054814;599143;2427970
9054816;610982;2400198
9054817;622359;2422933
9054820;589291;2433154
9054824;595348;2425074
9054825;596242;2423705
9054827;634435;2375298
9054833;607289;2429387
9054839;593801;2424746
9054840;593079;2412191
9054853;610072;2430427
9054862;603508;2438659
9054866;600566;2425903
9054872;602929;2419490
9054876;581348;2403512
9054879;604268;2426765
9054888;622932;2394928
9054895;613100;2436735
9054896;596108;2461346
9054897;615228;2426880
9054901;603548;2422729
9054902;609638;2432025
9054904;597590;2415215
9054911;617880;2397976
9054914;593200;2435342
9054916;589195;2431588
9054922;639707;2439805
9054924;603431;2432403
9054926;580066;2440147
9054929;583560;2409990
9054931;594133;2443339
9054937;602724;2433406
9054948;597483;2434058
9054952;594283;2424242
9054955;593056;2425111
9054958;586095;2408149
9054963;621207;2427559
9054967;599298;2427733
9054968;589103;2397159
9054970;634512;2403435
9054978;659783;2377891
9054980;594828;2459272
9054988;598163;2418080
9054989;550261;2415581
9054995;605987;2431749
9060004;616170;2422717
9060008;575734;2450089
9060010;603059;2391095
9060025;604138;2418450
9060028;605766;2410291
9060033;628260;2432112
9060035;596835;2431484
9060037;605993;2432556
9060038;613577;2427507
9060049;587895;2422855
9060051;602352;2430905
9060057;568417;2397005
9060063;606760;2427557
9060067;602129;2439180
9060068;605480;2428931
9060087;592506;2420711
9060089;593825;2434590
9060091;602799;2430234
9060095;593167;2424774
9060098;622012;2390935
9060102;597054;2433184
9060104;618480;2430110
9060116;600435;2404381
9060123;613903;2419030
9060136;587192;2409001
9060148;572952;2420049
9060150;592298;2426361
9060153;599846;2433186
9060154;586480;2434525
9060163;607623;2429688
9060164;608597;2402591
9060165;577054;2438233
9060172;601747;2432955
9060192;594881;2435583
9060193;588342;2409811
9060200;598724;2421263
9060201;624393;2453784
9060207;609866;2419108
9060212;553387;2427029
9060215;597997;2427366
9060216;598992;2431986
9060218;552016;2445238
9060221;633082;2427970
9060236;593789;2433339
9060237;604124;2427549
9060240;580981;2431581
9060241;612093;2451290
9060243;574192;2425354
9060244;626977;2371953
9060255;606163;2459031
9060256;600962;2392720
9060261;577151;2447618
9060265;606276;2428309
9060266;598661;2418505
9060272;589772;2425060
9060273;606834;2427126
9060277;596274;2405026
9060278;608580;2448465
9060290;573970;2419829
9060297;604832;2416487
9060302;606432;2444933
9060313;619164;2414804
9060327;600713;2423981
9060328;592484;2433646
9060329;592978;2406719
9060339;609945;2400443
9060341;597686;2432431
9060346;632598;2427626
9060347;613389;2430914
9060360;599932;2419412
9060368;604707;2450229
9060373;602793;2428591
9060375;601033;2424702
9060376;595973;2425569
9060381;628617;2371328
9060383;596859;2440086
9060386;591758;2420177
9060399;612669;2428727
9060405;592969;2443578
9060408;596782;2437144
9060409;613343;2436036
9060410;603723;2426293
9060412;580079;2399337
9060416;602576;2420810
9060420;595047;2417233
9060421;598696;2411665
9060433;622475;2441838
9060436;586388;2434267
9060439;595928;2430296
9060444;645063;2377514
9060451;606983;2428583
9060460;588955;2430627
9060464;600971;2427257
9060479;601150;2448292
9060483;579349;2436812
9060486;592904;2420459
9060495;607425;2404070
9060501;598621;2408889
9060509;610957;2433609
9060513;595241;2403185
9060519;644638;2439531
9060523;604630;2428044
9060525;615821;2426032
9060526;602679;2422827
9060530;614970;2426166
9060531;603938;2401483
9060536;578378;2449769
9060547;576540;2448186
9060556;614369;2436291
9060560;602784;2439017
9060574;592417;2430954
9060578;604739;2416216
9060591;583431;2446459
9060592;618405;2427720
9060598;607584;2422372
9060599;614176;2423483
9060601;599181;2423685
9060610;619279;2423546
9060614;592724;2434147
9060621;611911;2416112
9060622;604907;2430036
9060626;571816;2424887
9060628;579921;2450884
9060629;586601;2433692
9060631;597048;2431376
9060633;605493;2403813
9060644;610402;2421933
9060647;602231;2424838
9060654;564448;2434650
9060657;600650;2430775
9060658;596512;2436691
9060659;591401;2427163
9060663;606753;2409602
9060670;608596;2420570
9060675;601799;2404197
9060681;594888;2445267
9060684;597946;2421811
9060686;598447;2417963
9060693;594620;2415474
9060695;637590;2449768
9060696;607888;2439180
9060699;591535;2433010
9060701;599105;2432639
9060711;589523;2436618
9060718;597032;2426866
9060722;598474;2424170
9060729;609093;2429108
9060736;602780;2428164
9060741;601383;2439205
9060753;572992;2420098
9060758;608800;2430960
9060777;617656;2427077
9060784;577986;2418196
9060785;580067;2448141
9060790;612672;2423973
9060791;588592;2434986
9060798;619454;2434570
9060799;587105;2422649
9060801;597428;2425535
9060805;606099;2431954
9060807;613740;2432019
9060813;629393;2371538
9060818;590443;2427726
9060830;599206;2417558
9060832;605145;2433439
9060834;582595;2444605
9060835;594912;2443827
9060839;603963;2430424
9060840;616197;2439907
9060843;600785;2433821
9060856;606955;2414055
9060865;608347;2438789
9060873;595438;2437188
9060875;641590;2439444
9060879;593012;2413626
9060880;627714;2426704
9060892;571516;2419208
9060898;589423;2429446
9060902;621847;2441794
9060904;612887;2410271
9060916;581666;2431214
9060925;616333;2400490
9060926;599634;2418360
9060931;614002;2438053
9060937;589578;2438636
9060948;608701;2448076
9060952;602465;2436510
9060953;596636;2437178
9060954;608269;2412553
9060958;601088;2438111
9060965;594244;2434381
9060968;602861;2428367
9060976;595777;2441531
9061002;639308;2441992
9061010;602691;2430611
9061012;598500;2430792
9061013;613466;2437383
9061016;597880;2431883
9061019;604736;2425006
9061025;596918;2427254
9061031;604497;2430527
9061035;595685;2433004
9061037;604039;2427185
9061042;590461;2395489
9061043;606647;2421728
9061047;609872;2419057
9061053;599022;2432081
9061057;617889;2398894
9061058;582091;2450191
9061065;583566;2443988
9061075;577213;2448351
9061078;582961;2432613
9061081;597317;2435187
9061084;608029;2390661
9061085;603368;2401415
9061086;621173;2430317
9061093;592035;2426470
9061096;598881;2431812
9061100;593754;2426637
9061112;612055;2428371
9061120;591474;2430486
9061122;610950;2418644
9061134;610748;2436124
9061135;592586;2398258
9061137;626985;2426810
9061140;617457;2437459
9061142;630476;2435714
9061155;596438;2429758
9061166;614416;2409520
9061167;613513;2439135
9061171;607034;2427693
9061177;596062;2405210
9061179;606542;2423223
9061183;596604;2418118
9061196;616780;2424519
9061202;608483;2417055
9061204;598370;2420128
9061207;606428;2444929
9061208;637195;2431922
9061216;598673;2433774
9061222;610704;2429436
9061227;601811;2387145
9061233;606320;2445115
9061236;581244;2448103
9061239;613557;2434870
9061242;611488;2412446
9061245;596181;2443827
9061249;591899;2439569
9061251;591776;2439498
9061263;594765;2428639
9061268;606521;2434768
9061272;603102;2420391
9061274;618192;2427784
9061279;602347;2408662
9061286;605911;2412053
9061290;612841;2418321
9061320;599980;2404228
9061327;604594;2441608
9061341;609542;2416302
9061342;598001;2424187
9061345;578096;2421167
9061350;603735;2435603
9061359;607266;2410804
9061361;602407;2440593
9061385;597259;2434885
9061388;620649;2431428
9061389;593286;2442508
9061392;588586;2429840
9061393;603310;2429124
9061394;605935;2415756
9061395;589566;2445082
9061396;595290;2401901
9061406;560248;2438453
9061407;645333;2444261
9061411;561253;2461659
9061416;618504;2439512
9061420;598982;2421367
9061423;600652;2456532
9061424;622652;2394637
9061435;606792;2427700
9061438;598054;2426566
9061445;616359;2438653
9061453;603564;2426332
9061462;596594;2431367
9061481;624454;2428564
9061489;615546;2423324
9061490;597753;2421803
9061493;601885;2423837
9061510;627216;2426552
9061515;582433;2431147
9061517;616145;2407227
9061529;593436;2430878
9061530;600117;2422164
9061531;579187;2437483
9061534;563778;2443896
9061535;590747;2427359
9061543;602726;2429357
9061548;588030;2434296
9061549;605388;2428958
9061555;579385;2422525
9061564;580463;2438801
9061566;562500;2443970
9061573;602700;2431152
9061577;595408;2431298
9061580;602982;2432856
9061581;621241;2423328
9061584;590595;2453836
9061592;603494;2412208
9061595;616159;2417955
9061600;609778;2404440
9061609;606167;2410159
9061618;604383;2422797
9061620;599019;2419053
9061623;605380;2432494
9061624;602238;2444541
9061628;600847;2426633
9061645;670744;2396980
9061653;600531;2426157
9061654;592300;2430338
9061661;576388;2442305
9061674;603674;2434550
9061677;611610;2439515
9061686;595684;2446342
9061688;607913;2434329
9061690;616591;2423863
9061691;605002;2430418
9061712;603879;2436375
9061713;585177;2421246
9061717;592696;2398026
9061719;623468;2427847
9061720;604647;2422073
9061721;599093;2410546
9061735;641668;2439734
9061749;603231;2409556
9061761;602278;2431962
9061764;588979;2420523
9061770;598614;2425498
9061778;592484;2433646
9061782;663056;2402477
9061783;555034;2441103
9061788;635587;2452247
9061795;594176;2415061
9061803;611533;2424085
9061811;595282;2428360
9061813;611621;2439657
9061817;616198;2407324
9061827;596721;2431641
9061829;587187;2443978
9061841;607779;2436134
9061842;604016;2445072
9061846;586483;2423386
9061849;598032;2439588
9061854;588849;2442673
9061860;597802;2431060
9061861;614120;2411216
9061866;607619;2404502
9061868;557660;2409606
9061869;599189;2417272
9061871;595581;2437155
9061888;596697;2436261
9061891;604893;2428351
9061893;626559;2362621
9061894;611554;2429312
9061898;559862;2443000
9061900;601576;2431128
9061903;606128;2418195
9061910;597881;2442271
9061916;604613;2434820
9061921;611781;2438247
9061938;593326;2446781
9061942;619748;2440289
9061947;598096;2400394
9061950;597544;2425823
9061959;568948;2443958
9061977;599820;2433352
9061978;602897;2429647
9061980;597786;2418471
9061988;615138;2434169
9061989;599589;2432668
9061990;596872;2440049
9061992;604291;2433915
9061993;602956;2430103
9061994;575710;2382928
9061997;620003;2420747
9061998;595606;2427148
9062001;602499;2442165
9062004;617716;2426953
9062019;605697;2441874
9062020;593490;2426725
9062025;592723;2423969
9062027;584355;2410310
9062033;602179;2425859
9062034;599311;2448293
9062039;599987;2389679
9062040;602612;2432951
9062042;613139;2433245
9062043;592821;2423382
9062044;614239;2425378
9062048;613956;2435703
9062050;578574;2419044
9062058;569658;2442216
9062068;597706;2421424
9062073;609947;2438028
9062076;601380;2424607
9062079;590398;2440757
9062081;601788;2455385
9062086;596792;2428217
9062091;626035;2418037
9062093;591404;2429173
9062099;624581;2406738
9062109;607616;2404507
9062111;612237;2416762
9062123;549000;2429017
9062125;627548;2426794
9062130;589909;2425590
9062132;604027;2442257
9062133;612806;2412277
9062139;596237;2440130
9062142;613866;2431301
9062146;628166;2432026
9062150;595517;2429408
9062156;617143;2433708
9062158;601189;2431469
9062167;612966;2434743
9062168;594167;2431401
9062169;595930;2421720
9062174;630140;2429997
9062176;620896;2393071
9062189;603095;2432707
9062190;595554;2436068
9062193;598656;2425943
9062195;602975;2428245
9062200;599206;2417558
9062204;596410;2430991
9062211;589491;2427604
9062217;583381;2410033
9062219;610632;2416083
9062223;612281;2424077
9062227;605371;2418065
9062229;597860;2433998
9062233;596406;2426877
9062234;598291;2419792
9062245;604889;2435649
9062250;596543;2391882
9062254;612553;2416962
9062255;593577;2434262
9062257;595757;2425881
9062268;572952;2420155
9062274;598312;2425754
9062281;610899;2426876
9062298;612050;2424232
9062299;575726;2449479
9062317;624753;2393183
